,request,Candidate:token,Candidate:id,Candidate,cand_name,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,race_outcome,Specific_Party:token,Specific_Party:id,party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,state,Election_Year:token,Election_Year:id,year,Election_Type:token,Election_Type:id,special_election,Office_Sought:token,Office_Sought:id,district,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,election_type,#_of_Records,Total_$
8382,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412021&c-r-ot=S",c-t-id,412021,"JACKSON, DEVIN",Devin Jackson,c-t-eid,59828324,"JACKSON, DEVIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MT,MT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4679,45,c-t-ico,O,Open,c-r-ot,S,State Senate,36,6094.06
8383,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416349&c-r-ot=H",c-t-id,416349,"WILSON-LONGSTREET, EILEEN",Eileen Wilson-Longstreet,c-t-eid,59849563,"WILSON-LONGSTREET, EILEEN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7197,64,c-t-ico,C,Challenger,c-r-ot,H,State House,37,6091
8384,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=416346&c-r-ot=H",c-t-id,416346,"ADKINS, WESLEY",Wesley Adkins,c-t-eid,59849560,"ADKINS, WESLEY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,TN,TN,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7158,25,c-t-ico,C,Challenger,c-r-ot,H,State House,117,6080.33
8385,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=411750&c-r-ot=S",c-t-id,411750,"LIONEL, LILLIA",Lillia Lionel,c-t-eid,59828123,"LIONEL, LILLIA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,GA,GA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1575,21,c-t-ico,C,Challenger,c-r-ot,S,State Senate,30,6078.9
8386,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419776&c-r-ot=H",c-t-id,419776,"SLAUGHTER, DAWSON R",Dawson R Slaughter,c-t-eid,59983682,"SLAUGHTER, DAWSON R",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,AK,AK,y,2024,2024,c-r-t,1,FALSE,c-r-osid,9,6,c-t-ico,C,Challenger,c-r-ot,H,State House,15,6065.71
8387,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417214&c-r-ot=S",c-t-id,417214,"WALEN, CHUCK",Chuck Walen,c-t-eid,59857993,"WALEN, CHUCK",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,ND,ND,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4951,4,c-t-ico,O,Open,c-r-ot,S,State Senate,9,6050
8388,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417085&c-r-ot=H",c-t-id,417085,"OLSON, SUANN",Suann Olson,c-t-eid,55499485,"OLSON, SUANN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,ND,ND,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4905,8,c-t-ico,I,Incumbent,c-r-ot,H,State House,10,6045.73
8389,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=424004&c-r-ot=H",c-t-id,424004,"NOZELL, MARC",Marc Nozell,c-t-eid,49566793,"NOZELL, MARC",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NH,NH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5250, HILLSBOROUGH 012,c-t-ico,C,Challenger,c-r-ot,H,State House,48,6032.06
8390,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426093&c-r-ot=S",c-t-id,426093,"PRYEOR, LEWIS J",Lewis J Pryeor,c-t-eid,60081551,"PRYEOR, LEWIS J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,RI,RI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6820,23,c-t-ico,C,Challenger,c-r-ot,S,State Senate,41,6029.51
8391,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=424309&c-r-ot=H",c-t-id,424309,"BARBOUR, LIZ",Liz Barbour,c-t-eid,55717542,"BARBOUR, LIZ",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NH,NH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,13044, HILLSBOROUGH 035,c-t-ico,C,Challenger,c-r-ot,H,State House,29,6017.81
8392,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=425575&c-r-ot=H",c-t-id,425575,"PURDY, ALICIA",Alicia Purdy,c-t-eid,55509586,"PURDY, ALICIA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5861,109,c-t-ico,O,Open,c-r-ot,H,State House,32,6008.99
8393,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419921&c-r-ot=H",c-t-id,419921,"WHITING, LEE",Lee Whiting,c-t-eid,57810246,"WHITING, LEE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8653,7,c-t-ico,O,Open,c-r-ot,H,State House,26,6006.71
8394,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413457&c-r-ot=H",c-t-id,413457,"BRUNO, STEVE",Steve Bruno,c-t-eid,59829649,"BRUNO, STEVE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ID,ID,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1921, 003-POSITION B,c-t-ico,C,Challenger,c-r-ot,H,State House,16,6005
8395,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=427288&c-r-ot=H",c-t-id,427288,"RIVERA, ORLANDO J",Orlando J Rivera,c-t-eid,60534793,"RIVERA, ORLANDO J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NY,NY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5888,136,c-t-ico,C,Challenger,c-r-ot,H,State House,19,6004.98
8396,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412844&c-r-ot=H",c-t-id,412844,"MORRIS, JOSHUA K",Joshua K Morris,c-t-eid,13001994,"MORRIS, JOSHUA K",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3609,91,c-t-ico,I,Incumbent,c-r-ot,H,State House,15,6000
8397,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412990&c-r-ot=H",c-t-id,412990,"COLE, CORINNA",Corinna Cole,c-t-eid,55399634,"COLE, CORINNA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3662,144,c-t-ico,C,Challenger,c-r-ot,H,State House,6,5986.57
8398,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426649&c-r-ot=H",c-t-id,426649,"NEWTON, DONNA",Donna Newton,c-t-eid,60419554,"NEWTON, DONNA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,SC,SC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6932,80,c-t-ico,C,Challenger,c-r-ot,H,State House,69,5983.4
8399,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=427416&c-r-ot=H",c-t-id,427416,"RAYMOND, CODI",Codi Raymond,c-t-eid,60700700,"RAYMOND, CODI",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NH,NH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,13121, SULLIVAN 008,c-t-ico,C,Challenger,c-r-ot,H,State House,28,5982.24
8400,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419251&c-r-ot=H",c-t-id,419251,"CORDES, MARI",Mari Cordes,c-t-eid,41676929,"CORDES, MARI",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7877, ADDISON-4,c-t-ico,I,Incumbent,c-r-ot,H,State House,21,5975.38
8401,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=413070&c-r-ot=H",c-t-id,413070,"SCHUTTPELZ, ERIK",Erik Schuttpelz,c-t-eid,59829426,"SCHUTTPELZ, ERIK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,7,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,OR,OR,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6345,9,c-t-ico,C,Challenger,c-r-ot,H,State House,14,5968.71
8402,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357283&c-r-ot=H",c-t-id,357283,"DINTAMAN, ROBERT",Robert Dintaman,c-t-eid,59515517,"DINTAMAN, ROBERT",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,OH,OH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6006,13,c-t-ico,O,Open,c-r-ot,H,State House,32,5966.91
8403,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357569&c-r-ot=H",c-t-id,357569,"WOMACK, TAMMIE",Tammie Womack,c-t-eid,59516372,"WOMACK, TAMMIE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KY,KY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2848,98,c-t-ico,O,Open,c-r-ot,H,State House,8,5963.6
8404,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=357740&c-r-ot=H",c-t-id,357740,"MARAGANI, GOUD",Goud Maragani,c-t-eid,59516982,"MARAGANI, GOUD",c-t-ftsts,Lost-Convention,Lost-Convention,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,UT,UT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7631,48,c-t-ico,O,Open,c-r-ot,H,State House,8,5955.91
8405,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=417425&c-r-ot=H",c-t-id,417425,"GORMAN, JEFF",Jeff Gorman,c-t-eid,59882389,"GORMAN, JEFF",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MI,MI,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3741,26,c-t-ico,C,Challenger,c-r-ot,H,State House,9,5947.36
8406,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419329&c-r-ot=H",c-t-id,419329,"SWEENEY, SHAWN",Shawn Sweeney,c-t-eid,59983589,"SWEENEY, SHAWN",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19817, CHITTENDEN-7,c-t-ico,O,Open,c-r-ot,H,State House,11,5946.29
8407,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=340009&c-r-ot=H",c-t-id,340009,"WEBBER, FRANCES",Frances Webber,c-t-eid,59507109,"WEBBER, FRANCES",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4820,111,c-t-ico,O,Open,c-r-ot,H,State House,36,5936.51
8408,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419104&c-r-ot=H",c-t-id,419104,"WHARFF, ROBERT",Robert Wharff,c-t-eid,59983292,"WHARFF, ROBERT",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WY,WY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8919,49,c-t-ico,O,Open,c-r-ot,H,State House,14,5924.36
8409,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412331&c-r-ot=S",c-t-id,412331,"JACOBS, PERRI",Perri Jacobs,c-t-eid,59828588,"JACOBS, PERRI",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MT,MT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4650,16,c-t-ico,O,Open,c-r-ot,S,State Senate,39,5923.5
8410,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=421451&c-r-ot=S",c-t-id,421451,"ALLARD, ANTHONY JM",Anthony Jm Allard,c-t-eid,59985989,"ALLARD, ANTHONY JM",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MA,MA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,10290, WORCESTER AND HAMPDEN,c-t-ico,C,Challenger,c-r-ot,S,State Senate,36,5913.41
8411,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=426796&c-r-ot=H",c-t-id,426796,"CLEMINS, TIFFANY",Tiffany Clemins,c-t-eid,54859296,"CLEMINS, TIFFANY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WV,WV,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8824,36,c-t-ico,O,Open,c-r-ot,H,State House,10,5909.94
8412,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419425&c-r-ot=H",c-t-id,419425,"GOODNOW, IAN",Ian Goodnow,c-t-eid,59983633,"GOODNOW, IAN",c-t-ftsts,Won-General,Won-General,c-t-sts,9,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19827, WINDHAM-9,c-t-ico,O,Open,c-r-ot,H,State House,11,5886.76
8413,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419283&c-r-ot=H",c-t-id,419283,"CAMPBELL, R SCOTT",R Scott Campbell,c-t-eid,35286519,"CAMPBELL, R SCOTT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19800, CALEDONIA-ESSEX,c-t-ico,I,Incumbent,c-r-ot,H,State House,28,5885.96
8414,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412182&c-r-ot=H",c-t-id,412182,"BORST, BLAKE",Blake Borst,c-t-eid,59828460,"BORST, BLAKE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,MT,MT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4562,28,c-t-ico,O,Open,c-r-ot,H,State House,28,5878.49
8415,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=427192&c-r-ot=H",c-t-id,427192,"ELLIS, DARREN T",Darren T Ellis,c-t-eid,60490053,"ELLIS, DARREN T",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,CA,CA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,593,4,c-t-ico,C,Challenger,c-r-ot,H,State House,10,5877.15
8416,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=424480&c-r-ot=H",c-t-id,424480,"ARON, MICHAEL",Michael Aron,c-t-eid,60008900,"ARON, MICHAEL",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NH,NH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,13121, SULLIVAN 008,c-t-ico,C,Challenger,c-r-ot,H,State House,27,5874.77
8417,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=421456&c-r-ot=S",c-t-id,421456,"ANKETELL, DAMIAN M",Damian M Anketell,c-t-eid,55632431,"ANKETELL, DAMIAN M",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MA,MA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3327, SECOND ESSEX,c-t-ico,C,Challenger,c-r-ot,S,State Senate,74,5871.24
8418,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412640&c-r-ot=H",c-t-id,412640,"GIROUX, ERIC",Eric Giroux,c-t-eid,59829185,"GIROUX, ERIC",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,ME,ME,y,2024,2024,c-r-t,1,FALSE,c-r-osid,3596,78,c-t-ico,C,Challenger,c-r-ot,H,State House,15,5868.63
8419,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=415639&c-r-ot=H",c-t-id,415639,"POTTER, JOHN",John Potter,c-t-eid,59842225,"POTTER, JOHN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,MO,MO,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4154,47,c-t-ico,C,Challenger,c-r-ot,H,State House,20,5864.72
8420,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=423370&c-r-ot=S",c-t-id,423370,"PARLATORE, VINCENT",Vincent Parlatore,c-t-eid,60003147,"PARLATORE, VINCENT",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,FL,FL,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1294,35,c-t-ico,O,Open,c-r-ot,S,State Senate,14,5860.43
8421,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=415216&c-r-ot=H",c-t-id,415216,"ROYER, ERIN",Erin Royer,c-t-eid,49610455,"ROYER, ERIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,SD,SD,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7052,12,c-t-ico,C,Challenger,c-r-ot,H,State House,10,5859.1
8422,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=414630&c-r-ot=H",c-t-id,414630,"BRINKLEY, GARLAND LEE",Garland Lee Brinkley,c-t-eid,55496425,"BRINKLEY, GARLAND LEE",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NV,NV,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5583,1,c-t-ico,C,Challenger,c-r-ot,H,State House,22,5857.94
8423,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=340567&c-r-ot=H",c-t-id,340567,"BYRD-CLARK, ALISHA",Alisha Byrd-Clark,c-t-eid,59507567,"BYRD-CLARK, ALISHA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,NC,NC,y,2024,2024,c-r-t,1,FALSE,c-r-osid,4785,76,c-t-ico,C,Challenger,c-r-ot,H,State House,58,5855.82
8424,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=424343&c-r-ot=H",c-t-id,424343,"KETTELER, CLAIRE ANN",Claire Ann Ketteler,c-t-eid,55717566,"KETTELER, CLAIRE ANN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NH,NH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5272, MERRIMACK 007,c-t-ico,C,Challenger,c-r-ot,H,State House,6,5835.45
8425,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419305&c-r-ot=H",c-t-id,419305,"AUSTIN, SARITA",Sarita Austin,c-t-eid,45364738,"AUSTIN, SARITA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19809, CHITTENDEN-19,c-t-ico,I,Incumbent,c-r-ot,H,State House,10,5833
8426,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=424200&c-r-ot=H",c-t-id,424200,"UMBERGER, KAREN C",Karen C Umberger,c-t-eid,6678005,"UMBERGER, KAREN C",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,NH,NH,y,2024,2024,c-r-t,1,FALSE,c-r-osid,5212, CARROLL 001,c-t-ico,C,Challenger,c-r-ot,H,State House,12,5824.99
8427,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419321&c-r-ot=H",c-t-id,419321,"STEADY, BRENDA",Brenda Steady,c-t-eid,59983585,"STEADY, BRENDA",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19815, CHITTENDEN-25,c-t-ico,C,Challenger,c-r-ot,H,State House,10,5819.22
8428,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=412700&c-r-ot=H",c-t-id,412700,"KRUSE, KYLE",Kyle Kruse,c-t-eid,59829224,"KRUSE, KYLE",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,IA,IA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,1808,56,c-t-ico,C,Challenger,c-r-ot,H,State House,20,5819.01
8429,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=380338&c-r-ot=H",c-t-id,380338,"DEVORE JR, ROBERT L (BOB)",Robert L (Bob) Devore Jr,c-t-eid,6668132,"DEVORE JR, ROBERT L (BOB)",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,KY,KY,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2796,46,c-t-ico,C,Challenger,c-r-ot,H,State House,4,5810.32
8430,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=397883&c-r-ot=H",c-t-id,397883,"BEEZER, ERIC",Eric Beezer,c-t-eid,59746951,"BEEZER, ERIC",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,PA,PA,y,2024,2024,c-r-t,1,FALSE,c-r-osid,6533,96,c-t-ico,O,Open,c-r-ot,H,State House,11,5785.01
8431,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=381001&c-r-ot=H",c-t-id,381001,"VINCENT, AMANDA",Amanda Vincent,c-t-eid,59685212,"VINCENT, AMANDA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WV,WV,y,2024,2024,c-r-t,1,FALSE,c-r-osid,19739,88,c-t-ico,C,Challenger,c-r-ot,H,State House,43,5784.31
8432,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419485&c-r-ot=S",c-t-id,419485,"WILLIAMS, TERRY K",Terry K Williams,c-t-eid,41865693,"WILLIAMS, TERRY K",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,8177, RUTLAND,c-t-ico,I,Incumbent,c-r-ot,S,State Senate,14,5770
8433,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=419272&c-r-ot=H",c-t-id,419272,"FARLICE-RUBIO, BOBBY",Bobby Farlice-Rubio,c-t-eid,55692637,"FARLICE-RUBIO, BOBBY",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,VT,VT,y,2024,2024,c-r-t,1,FALSE,c-r-osid,7906, CALEDONIA-1,c-t-ico,I,Incumbent,c-r-ot,H,State House,47,5768.34
8434,"dt=1&y=2024&f-fc=2&c-exi=1&c-r-ot=S,H&c-t-id=420611&c-r-ot=H",c-t-id,420611,"MCINTYRE, SIOBHAN",Siobhan Mcintyre,c-t-eid,59984665,"MCINTYRE, SIOBHAN",c-t-ftsts,Pending-General,Pending-General,c-t-sts,4,Pending,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,KS,KS,y,2024,2024,c-r-t,1,FALSE,c-r-osid,2625,79,c-t-ico,C,Challenger,c-r-ot,H,State House,63,5761.7
